site_id,season,rmse,mae,persistence_rmse,persistence_mae,rmse_skill_vs_persistence,mae_skill_vs_persistence
3,fall,5.905355017725698,3.3727524727024836,5.815992842594931,3.1017422765381775,-0.01536490459140527,-0.08737353783847501
3,spring,25.90676620487363,16.552536271632402,27.534042241943897,17.285786287592746,0.05910051356685153,0.0424192457178908
3,summer,19.715862644161973,11.364589731375203,17.72567460089457,10.135863082966168,-0.11227713969018494,-0.1212256557089817
3,winter,9.18446939104917,5.432134578505673,9.080369076398188,5.280471085544571,-0.01146432636990058,-0.02872158383298129
4,fall,10.382165446379856,5.842859118913402,10.352561632305035,5.733489257993019,-0.0028595641471425015,-0.019075619748988082
4,spring,24.580969973189703,16.211208062299825,26.818135586348955,18.155779742536872,0.083419878535405,0.10710482875495253
4,summer,11.42899748983394,7.397762461872483,14.196415643635676,9.524931866711052,0.1949378084771971,0.22332646937589884
4,winter,15.07916641963734,9.050036180103925,15.441166306165098,9.208174368289225,0.02344381760743186,0.017173674374574177
